field_id,date_of_image,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,N,P,K,pH,humidity,yield
Field_67,2023-01-01,10.03287404,76.11174283,-0.31347720,-0.64386264,0.64386264,-0.46933052,87.14431446,17.39407921,6.70115956,Rubber,91.09648485,49.13877001,51.71000425,5.23077159,75.95429821,46.94711746
Field_67,2023-01-16,10.03287404,76.11174283,-0.16544487,-0.42643790,0.42643790,-0.24785957,74.52982123,23.22550551,6.70115956,Rubber,69.73816628,54.79987508,42.23369567,6.09493535,73.03097467,46.94711746
Field_67,2023-01-31,10.03287404,76.11174283,-0.14034476,-0.35189697,0.35189697,-0.21031244,70.46709131,20.69067300,6.70115956,Rubber,98.95000000,50.03292312,39.46520136,5.85546935,70.73593237,46.94711746
Field_67,2023-02-15,10.03287404,76.11174283,-0.04034180,-0.18405896,0.18405896,-0.06047805,60.87523130,21.33142399,6.70115956,Rubber,96.32591250,41.48160853,29.74197588,5.65418850,77.72348226,44.73538660
Field_67,2023-02-03,10.03287404,76.11174283,-0.11557134,-0.19902729,0.19902729,-0.17327546,62.40788964,17.62184237,6.70115956,Rubber,75.28318089,47.14256377,36.00722184,5.02000000,79.25360937,45.20485777
Field_67,2023-03-17,10.03287404,76.11174283,0.01993409,-0.02152290,0.02152290,0.02989519,51.95983961,27.00106366,6.70115956,Rubber,67.01721794,64.99573416,39.64811925,6.51445332,70.08482309,42.00202109
Field_67,2023-01-04,10.03287404,76.11174283,-0.00732166,-0.06334031,0.06334031,-0.01096121,54.37357905,15.41499623,6.70115956,Rubber,98.95000000,48.73408084,36.65971598,5.76807546,75.08690237,42.74274228
Field_67,2023-04-16,10.03287404,76.11174283,0.05259483,0.03803920,-0.03803920,0.07888282,48.58477831,38.30422719,6.70115956,Rubber,89.07831777,52.23734155,56.43873898,6.55198149,75.37129379,40.96918451
Field_67,2023-10-13,10.03287404,76.11174283,-0.52473584,-0.69376945,0.69376945,-0.78591467,91.85033209,35.31503213,6.70115956,Rubber,71.80260262,56.20903253,28.51191212,5.92313031,79.44564736,46.94711746
Field_67,2023-12-11,10.03287404,76.11174283,-0.23492494,-0.45759624,0.45759624,-0.35207658,76.83049334,15.00075916,6.70115956,Rubber,72.33283083,58.88120705,45.79114743,5.25660102,78.71871779,46.94711746
Field_67,2023-11-27,10.03287404,76.11174283,-0.21013264,-0.60503328,0.60503328,-0.31388435,84.10607220,28.24436788,6.70115956,Rubber,76.91525548,29.96000000,47.09807422,6.30815927,73.17865439,46.94711746
Field_67,2023-12-27,10.03287404,76.11174283,-0.15009161,-0.38900263,0.38900263,-0.22479348,72.46141175,15.78883775,6.70115956,Rubber,85.53454731,53.68056587,30.18846156,6.40893602,69.19974984,46.94711746
Field_68,2023-01-01,9.86394368,76.36752925,-0.19647578,-0.37994545,0.37994545,-0.29450268,72.47262819,22.01744143,3.37080650,Rubber,51.42909074,58.19516592,47.44460313,6.65141791,58.24009862,36.51442469
Field_68,2023-01-16,9.86394368,76.36752925,-0.28963677,-0.45001101,0.45001101,-0.43405149,77.00192317,16.25419575,9.90262607,Rubber,80.92693808,54.29339630,50.34756940,6.09843987,77.15708587,47.21836747
Field_68,2023-01-31,9.86394368,76.36752925,-0.22853506,-0.36659104,0.36659104,-0.34259874,72.11811136,22.49816802,9.78879197,Rubber,84.33362306,64.93714014,45.00548427,6.16902462,86.15000000,47.15577132
Field_68,2023-02-15,9.86394368,76.36752925,-0.18620676,-0.32893996,0.32893996,-0.27914456,69.76318897,20.48971725,3.34258317,Rubber,68.32307868,62.44043193,41.02154994,6.66877237,70.18409981,36.51442469
Field_68,2023-02-03,9.86394368,76.36752925,-0.25530093,-0.40955230,0.40955230,-0.38260847,74.58525710,24.57046859,2.91547009,Rubber,81.13702617,55.29991120,31.43420757,6.89202605,79.16353190,36.51442469
Field_68,2023-03-17,9.86394368,76.36752925,-0.21280975,-0.34547745,0.34547745,-0.31898456,70.87935839,20.55684817,10.03527573,Rubber,75.29143582,42.72108458,38.94031598,5.89635081,62.85764773,47.29139632
Field_68,2023-01-04,9.86394368,76.36752925,-0.08240854,-0.19425939,0.19425939,-0.12355407,61.82573215,17.41544260,3.95408867,Rubber,87.94416281,57.52300555,22.15430827,6.09912462,80.92225262,34.59480922
Field_68,2023-04-16,9.86394368,76.36752925,-0.18161631,-0.33447171,0.33447171,-0.27227704,69.99878243,34.92101875,10.07008450,Rubber,98.95000000,46.87104970,59.80036962,5.95965267,83.67028155,47.31226171
Field_68,2023-05-16,9.86394368,76.36752925,-0.33996279,-0.52159610,0.52159610,-0.50946109,81.17134439,20.65216371,9.89227752,Rubber,81.65406332,63.61576248,18.96000000,5.71946119,70.17025830,47.21836747
Field_68,2023-05-31,9.86394368,76.36752925,-0.33996279,-0.52159610,0.52159610,-0.50946109,81.17134439,28.77700084,41.18254383,Rubber,93.22149531,42.31709565,44.37760482,6.05353429,85.00215402,64.56793555
Field_68,2023-10-13,9.86394368,76.36752925,-0.19741395,-0.35178948,0.35178948,-0.29595888,71.04444292,33.96198711,19.23984475,Rubber,68.83680794,55.55385215,31.28829732,6.64019039,68.47232288,52.40341578
Field_68,2023-12-12,9.86394368,76.36752925,-0.33165254,-0.50609580,0.50609580,-0.49705927,80.29495976,22.73967602,2.46013369,Rubber,67.45708695,50.52739078,56.04543510,6.30799242,76.26547241,36.51442469
Field_68,2023-12-27,9.86394368,76.36752925,-0.29865957,-0.48575824,0.48575824,-0.44763063,78.91948190,20.23677351,9.73234531,Rubber,79.08639092,61.88041648,39.55329597,6.26980471,86.15000000,47.12447324
Field_69,2023-01-01,13.02805767,77.79952523,0.51652627,0.55517152,-0.55517152,0.77467365,17.43966836,17.26219042,7.54409638,Rubber,75.58784551,36.22932669,27.80403359,5.79797547,86.15000000,37.32817473
Field_69,2023-01-16,13.02805767,77.79952523,0.45849375,0.52995168,-0.52995168,0.68763923,19.32018273,19.98210869,7.08499686,Rubber,80.60866291,53.50797085,34.36191538,6.38504139,68.32216436,35.48158811
Field_69,2023-01-31,13.02805767,77.79952523,0.41802119,0.50620238,-0.50620238,0.62693982,20.94626677,18.70478767,14.16058594,Rubber,56.14604155,66.67392339,36.77870557,6.01276530,68.69532153,47.36442517
Field_69,2023-02-15,13.02805767,77.79952523,0.36622439,0.48784117,-0.48784117,0.54926218,22.41286490,24.90761023,6.35965725,Rubber,55.69744414,33.37176888,46.84838820,6.27337572,67.47446048,32.58129952
Field_69,2023-02-03,13.02805767,77.79952523,0.33078906,0.48037038,-0.48037038,0.49611846,23.15625238,20.37537443,6.06048994,Rubber,97.32039121,47.65480272,42.30627997,6.10897565,83.52678409,31.32937639
Field_69,2023-03-17,13.02805767,77.79952523,0.31235233,0.43255239,-0.43255239,0.46846542,25.78634016,26.42678375,13.13513825,Rubber,79.08828037,42.19831692,32.92386456,6.65281053,61.20124809,43.86947310
Field_69,2023-01-04,13.02805767,77.79952523,0.22636077,0.27469838,-0.27469838,0.33947897,34.72527686,16.54529015,5.61079821,Rubber,75.20233012,76.77312745,40.47053012,6.70159434,71.60626854,30.51562635
Field_69,2023-04-16,13.02805767,77.79952523,0.30236004,0.43805039,-0.43805039,0.45348413,25.60763807,25.53579628,5.90526162,Rubber,58.01244713,29.96000000,36.29162779,6.71504871,72.44905097,30.90163598
Field_69,2023-01-05,13.02805767,77.79952523,0.30096877,0.43033806,-0.43033806,0.45139508,26.01567229,21.10217455,13.93009541,Rubber,81.49171045,61.50764348,32.90645253,6.76269729,56.64200620,43.90077117
Field_69,2023-05-16,13.02805767,77.79952523,0.48146715,0.52684872,-0.52684872,0.72211245,19.24400891,31.93411049,7.29761262,Rubber,81.27379534,62.08353577,37.56838518,7.12605030,70.34637722,36.42053046
Field_69,2023-05-31,13.02805767,77.79952523,0.41622876,0.40293618,-0.40293618,0.62426423,26.23779642,23.87650243,14.24619672,Rubber,46.91600242,58.63414473,30.76614246,6.67199511,64.95415131,38.52793440
Field_69,2023-08-14,13.02805767,77.79952523,0.17636597,0.18623164,-0.18623164,0.26452293,39.75336569,43.33694196,4.74528272,Rubber,69.20944335,43.78673653,34.95325886,7.30000000,67.43284908,40.40581910
Field_69,2023-10-13,13.02805767,77.79952523,0.52031380,0.54040427,-0.54040427,0.78036574,18.15506744,30.39133461,7.61277315,Rubber,70.64874978,63.88373264,59.91170294,7.30000000,64.97453303,37.71418436
Field_69,2023-10-28,13.02805767,77.79952523,0.50935534,0.54742199,-0.54742199,0.76393704,17.90862908,33.13213103,14.81724878,Rubber,54.35999551,56.43419041,27.59122675,7.12512390,63.60152677,50.60899262
Field_69,2023-12-11,13.02805767,77.79952523,0.53825154,0.55939280,-0.55939280,0.80726460,17.00223394,18.61082347,15.00634510,Rubber,72.94690663,57.08308807,27.53796826,5.78876408,53.53129998,51.64182921
Field_69,2023-11-27,13.02805767,77.79952523,0.53825154,0.55939280,-0.55939280,0.80726460,17.00223394,32.02555919,14.55100869,Rubber,76.95570503,57.61632746,56.06712481,6.92634994,63.09519605,51.39144458
Field_69,2023-12-27,13.02805767,77.79952523,0.44543644,0.51052730,-0.51052730,0.66805617,20.44542890,15.95504439,7.01349776,Rubber,96.25492211,56.22208883,40.70282075,5.98354841,86.15000000,35.28336695
Field_70,2023-01-01,34.14471112,74.69581565,0.14310848,0.17404426,-0.17404426,0.21462145,40.71536105,2.17798526,5.10277825,Saffron,84.59997126,67.61228365,50.25093254,5.73145626,69.89260406,28.87769359
Field_70,2023-02-15,34.14471112,74.69581565,0.18390042,0.18429344,-0.18429344,0.27578636,39.77539030,0.71209003,12.31760243,Saffron,84.58050429,53.67660075,39.67946810,5.90815986,68.33032836,42.34629995
Field_70,2023-02-03,34.14471112,74.69581565,0.27062422,0.27876126,-0.27876126,0.40584588,34.06575123,-4.68163756,12.77387961,Saffron,60.82141214,65.37854367,33.07325995,5.67188380,74.95005967,44.46413658
Field_70,2023-03-17,34.14471112,74.69581565,0.31057143,0.33504616,-0.33504616,0.46575416,30.78362239,13.03639021,6.01156950,Saffron,98.95000000,58.04897921,52.14412265,5.84803797,79.31112230,43.26437691
Field_70,2023-01-04,34.14471112,74.69581565,0.27524993,0.26023910,-0.26023910,0.41278544,34.96433203,-0.98432575,13.20005191,Saffron,91.61392505,50.12597663,41.29308089,6.09292368,76.41969722,45.17355969
Field_70,2023-04-16,34.14471112,74.69581565,0.40230432,0.41245421,-0.41245421,0.60334798,25.89397272,2.95784427,14.05898195,Saffron,83.05075240,67.22981607,42.63307679,5.57197809,81.26075782,48.16774252
Field_70,2023-01-05,34.14471112,74.69581565,0.35363328,0.31336112,-0.31336112,0.53034569,31.45117035,4.54102325,2.66428245,Saffron,61.20794170,58.87491751,40.37664951,5.90503597,80.48988599,45.25702123
Field_70,2023-05-16,34.14471112,74.69581565,0.33879564,0.31702500,-0.31702500,0.50810198,31.41561139,8.57205998,1.92671273,Saffron,83.55525244,52.17276188,31.01715553,5.92831256,71.13701600,44.63105967
Field_70,2023-05-31,34.14471112,74.69581565,0.34966504,0.30792178,-0.30792178,0.52441132,31.76945366,8.73167552,9.56206455,Saffron,81.11040512,54.52328573,49.85831346,5.91549883,86.15000000,45.27788662
Field_70,2023-06-15,34.14471112,74.69581565,0.40019349,0.34319139,-0.34319139,0.60019095,29.45239273,21.79546690,7.00314920,Saffron,79.73503066,63.74700691,41.56720856,6.07874106,63.09923582,36.15971314
Field_70,2023-06-30,34.14471112,74.69581565,0.56267110,0.47062843,-0.47062843,0.84386170,21.28553706,23.36279171,8.15560188,Saffron,62.89609332,52.92330851,47.08137397,6.88614340,80.38767854,40.43711717
Field_70,2023-07-15,34.14471112,74.69581565,0.66726786,0.55085679,-0.55085679,1.00073787,16.12049261,24.23223001,15.61596905,Saffron,58.59457627,57.00271253,42.52249679,6.34137761,86.15000000,57.09812753
Field_70,2023-08-14,34.14471112,74.69581565,0.74847438,0.65544544,-0.65544544,1.12255206,9.95038720,28.46939813,9.52067033,Saffron,81.83921954,37.50825638,38.52068725,6.49418506,67.32576563,44.77711737
Field_70,2023-08-29,34.14471112,74.69581565,0.67244655,0.57554185,-0.57554185,1.00854854,14.80707657,26.59154445,8.88940849,Saffron,62.42434812,54.03138764,29.97513708,5.95886691,64.81455042,43.03485767
Field_70,2023-09-13,34.14471112,74.69581565,0.53328355,0.50313553,-0.50313553,0.79982571,19.92571373,2.88232289,7.81598113,Saffron,88.40835843,62.34076537,40.37635552,5.91198354,68.99518377,38.78875172
Field_70,2023-09-28,34.14471112,74.69581565,0.33306103,0.39570480,-0.39570480,0.49951437,27.45644338,22.50648025,8.82731716,Saffron,92.60900938,42.90131353,34.10874188,6.16579997,73.72874462,32.74822260
Field_70,2023-10-13,34.14471112,74.69581565,0.29438925,0.34670783,-0.34670783,0.44150316,30.35339307,20.70774832,1.39987722,Saffron,67.39738875,58.77438628,27.98243716,6.02604380,86.15000000,32.01793411
Field_70,2023-10-28,34.14471112,74.69581565,0.15843040,0.15861236,-0.15861236,0.23760877,41.34690065,12.33869363,5.27682212,Saffron,82.60767996,39.92544847,37.98631168,5.19696639,82.68376607,29.71230901
Field_70,2023-12-11,34.14471112,74.69581565,0.19477958,0.20329578,-0.20329578,0.29211861,38.69394032,-3.42566015,12.86889816,Saffron,81.39800392,44.18108515,53.57007958,5.97276532,61.22764233,42.77404035
Field_70,2023-11-27,34.14471112,74.69581565,0.02432558,0.02384876,-0.02384876,0.03648417,49.59811484,19.76001793,11.00803987,Saffron,96.18327792,56.48222284,50.99257951,5.91419855,70.40094432,42.16894417
Field_70,2023-12-12,34.14471112,74.69581565,0.06623732,0.06127498,-0.06127498,0.09934147,47.25892897,1.98304817,12.07488178,Saffron,90.93654584,53.92855057,46.61344349,5.45700609,67.97943986,42.04375186
Field_70,2023-12-27,34.14471112,74.69581565,0.02616807,0.05587500,-0.05587500,0.03925017,47.94389750,-1.84612053,10.93559999,Saffron,98.95000000,73.64723863,24.68022276,5.43199625,86.15000000,41.62644415
Field_71,2023-01-01,34.38346153,74.88532674,-0.04571695,-0.08325078,0.08325078,-0.06856951,55.78242051,4.73382861,4.02088389,Saffron,59.26917572,62.79548949,34.53067134,6.31673820,66.24296124,32.74822260
Field_71,2023-01-16,34.38346153,74.88532674,-0.03983993,-0.07047001,0.07047001,-0.05975602,55.06975774,1.53532059,4.04346256,Saffron,50.05140751,69.94153385,33.09909653,5.21323688,86.15000000,32.52913606
Field_71,2023-01-31,34.38346153,74.88532674,-0.02442797,-0.02800514,0.02800514,-0.03664064,52.74391546,-4.75192980,11.23947119,Saffron,77.53570437,56.56423913,49.26592131,6.43602575,77.17796994,43.26437691
Field_71,2023-02-15,34.38346153,74.88532674,-0.01401401,-0.00450549,0.00450549,-0.02102017,51.43756416,0.42329049,10.72392501,Saffron,56.65310066,62.92290169,42.42055788,6.25282496,65.45901967,42.57581919
Field_71,2023-02-03,34.38346153,74.88532674,-0.00237918,0.01117669,-0.01117669,-0.00356869,50.51793836,-0.64366263,11.21124785,Saffron,96.68781959,66.52557066,30.62383009,5.86993739,73.47316700,42.56538650
Field_71,2023-03-17,34.38346153,74.88532674,-0.06650982,-0.12487719,0.12487719,-0.09976276,58.12040229,13.80694507,3.70007870,Saffron,47.01530159,54.60511335,48.16631847,6.20824105,79.08869208,43.89033848
Field_71,2023-01-04,34.38346153,74.88532674,-0.01638101,-0.01065440,0.01065440,-0.02457082,51.77572800,3.76803974,0.87116015,Saffron,63.68897501,58.67910227,39.54009872,5.33281065,59.10578311,41.94985763
Field_71,2023-04-16,34.38346153,74.88532674,-0.03860222,-0.06620572,0.06620572,-0.05790152,54.83936368,2.58128843,10.72956967,Saffron,98.95000000,73.97080912,46.23995143,5.84050713,83.86061791,43.61908847
Field_71,2023-01-05,34.38346153,74.88532674,-0.04224351,-0.03720329,0.03720329,-0.06336343,53.39556110,1.30867903,10.64772201,Saffron,81.30279404,62.36991090,25.40887933,5.41142272,71.85316810,43.12875191
Field_71,2023-05-16,34.38346153,74.88532674,-0.02003807,-0.00566196,0.00566196,-0.03005633,51.55814125,7.51576532,1.45067921,Saffron,66.20568109,56.32392996,46.24681875,5.99107624,77.64991950,41.88726147
Field_71,2023-05-31,34.38346153,74.88532674,-0.05840203,-0.06941920,0.06941920,-0.08759893,55.20567109,6.05539251,11.15197886,Saffron,73.31866544,47.26029023,20.69702225,6.48308373,74.49637151,43.96336733
Field_71,2023-06-15,34.38346153,74.88532674,0.00139639,0.03753679,-0.03753679,0.00209191,49.13331714,26.71778822,4.15729666,Saffron,81.27383872,39.81749704,44.41603431,6.01872955,80.77391345,30.70341482
Field_71,2023-06-30,34.38346153,74.88532674,0.01376531,0.05152762,-0.05152762,0.02064433,48.29256190,25.99008550,4.23538121,Saffron,68.80050490,39.52107030,58.18358563,6.23637747,67.02812565,30.45303019
Field_71,2023-07-15,34.38346153,74.88532674,-0.01396442,-0.01872051,0.01872051,-0.02094404,52.16293857,23.24503626,11.53487538,Saffron,85.75613941,50.52754958,55.26464960,7.00968985,59.82271536,43.24351153
Field_71,2023-07-30,34.38346153,74.88532674,0.14726669,0.15140365,-0.15140365,0.22085537,41.82902249,27.85046752,12.35052965,Saffron,74.26083030,39.69771846,60.89168638,6.21886436,66.62274940,41.45952107
Field_71,2023-08-14,34.38346153,74.88532674,0.05493094,0.05497170,-0.05497170,0.08238289,47.69627271,25.15155704,9.52161110,Saffron,70.35345621,54.56317765,22.98180989,6.20513377,79.50022524,30.32783788
Field_71,2023-08-29,34.38346153,74.88532674,0.22627663,0.23877904,-0.23877904,0.33935578,36.56033433,29.00386542,5.69452742,Saffron,79.12847326,48.49741181,25.27853186,6.57088704,65.98114538,31.07899176
Field_71,2023-09-13,34.38346153,74.88532674,0.17950861,0.20416725,-0.20416725,0.26920316,38.80539981,19.46692818,5.35772900,Saffron,56.42054539,52.35853984,62.21252899,6.50662245,61.25847410,29.81663594
Field_71,2023-09-28,34.38346153,74.88532674,-0.02677149,-0.04605700,0.04605700,-0.04015430,53.68965609,14.46667212,4.10273155,Saffron,75.84059175,60.40795402,25.20282829,6.78319550,77.47704160,32.10139565
Field_71,2023-10-13,34.38346153,74.88532674,0.00014015,0.01335826,-0.01335826,0.00020639,50.38080805,5.45335064,1.46949477,Saffron,86.30089203,63.89997835,50.54780053,6.29037185,62.73154171,31.08942445
Field_71,2023-10-28,34.38346153,74.88532674,0.03177171,0.07058954,-0.07058954,0.04765113,47.13527944,7.23348908,4.35109686,Saffron,64.26146580,61.86135831,29.63773475,5.89468218,64.89884350,30.09831864
Field_71,2023-12-11,34.38346153,74.88532674,0.00961239,0.02443654,-0.02443654,0.01441612,49.71836411,3.79522066,4.26172298,Saffron,69.08313568,63.32698958,34.91335713,5.65796036,66.02112838,30.88077060
Field_71,2023-11-27,34.38346153,74.88532674,-0.03597490,-0.04972447,0.04972447,-0.05400335,53.97092663,11.37517739,10.79918722,Saffron,57.45402794,60.93036842,47.66879064,5.47001775,67.98696017,43.38956923
Field_71,2023-12-12,34.38346153,74.88532674,0.01007209,0.02726329,-0.02726329,0.01510697,49.56932270,4.84252922,10.99486898,Saffron,95.38473220,56.20686795,51.52078158,5.85913830,86.15000000,42.14807879
Field_71,2023-12-27,34.38346153,74.88532674,-0.04082483,-0.08871802,0.08871802,-0.06122937,56.01163950,0.79152348,4.07733055,Saffron,82.23287125,79.72552934,56.50546542,5.86805811,71.82564699,32.81081876
Field_72,2023-01-01,34.19831024,74.81185530,0.20530917,0.22591998,-0.22591998,0.30790955,37.43111255,-1.22659425,5.53741754,Saffron,65.01504585,63.73999293,57.21447583,5.73402461,80.35347848,30.47389558
Field_72,2023-02-15,34.19831024,74.81185530,0.13198783,0.12729150,-0.12729150,0.19795844,43.21633535,-3.15628681,11.93658746,Saffron,92.10919696,66.77327037,41.38156756,5.82619020,86.15000000,41.02134797
Field_72,2023-02-03,34.19831024,74.81185530,0.42221792,0.40970790,-0.40970790,0.63321684,25.83083602,1.70852338,14.06086351,Saffron,80.13506319,48.04684644,41.83448705,6.39128449,80.61429033,48.98149255
Field_72,2023-03-17,34.19831024,74.81185530,0.42451261,0.40569945,-0.40569945,0.63666749,26.01208947,2.48071662,4.55806796,Saffron,73.82881319,49.51703981,33.93986672,5.86889259,75.53484684,46.55067514
Field_72,2023-01-04,34.19831024,74.81185530,0.13949941,0.08588305,-0.08588305,0.20920182,45.25411678,-1.25162330,1.61907842,Saffron,64.72643297,50.68828222,53.32847174,6.46243905,67.13039457,40.55187679
Field_72,2023-04-16,34.19831024,74.81185530,0.54102203,0.51240367,-0.51240367,0.81143328,19.37341001,24.49365966,14.75139434,Saffron,67.61174525,49.96068643,46.50919596,6.31749617,72.59210330,52.34081962
Field_72,2023-01-05,34.19831024,74.81185530,0.54802532,0.49933410,-0.49933410,0.82192717,19.96927542,3.61589553,15.01669365,Saffron,88.30269568,59.65048627,35.29749801,6.22105449,72.43697209,52.96678119
Field_72,2023-05-16,34.19831024,74.81185530,0.42134593,0.42653365,-0.42653365,0.63193036,24.98054534,8.89620891,1.94082440,Saffron,66.38575944,52.38281918,52.00468723,6.07168181,76.82526787,46.10206935
Field_72,2023-05-31,34.19831024,74.81185530,0.39744885,0.40162992,-0.40162992,0.59608200,26.49629670,17.16546751,6.93353165,Saffron,94.51019238,52.13635122,46.46218352,6.66720204,86.15000000,45.57000202
Field_72,2023-06-15,34.19831024,74.81185530,0.37127920,0.36295184,-0.36295184,0.55683517,28.73863552,24.80060354,6.69833723,Saffron,69.25402884,46.36963777,40.01110603,5.67947563,63.35237342,34.73043423
Field_72,2023-06-30,34.19831024,74.81185530,0.41668074,0.36382046,-0.36382046,0.62492812,28.23060004,29.81745159,7.10193086,Saffron,86.29106682,66.67991769,46.78262736,6.34911895,65.09905234,36.47269392
Field_72,2023-07-15,34.19831024,74.81185530,0.53695851,0.47372116,-0.47372116,0.80531311,21.39020812,28.82546724,14.96777321,Saffron,76.38049722,55.57667046,39.88735350,6.58132456,86.15000000,52.91461773
Field_72,2023-08-14,34.19831024,74.81185530,0.59554728,0.53632191,-0.53632191,0.89318447,17.59518034,26.16470959,8.66926651,Saffron,83.44659992,51.67398163,36.10992061,6.04524153,66.58724439,40.67706911
Field_72,2023-08-29,34.19831024,74.81185530,0.56409933,0.51909660,-0.51909660,0.84603109,18.79595419,29.58612763,8.05399789,Saffron,62.53556797,57.00463964,44.35670905,6.47653077,69.57074115,39.73812676
Field_72,2023-09-13,34.19831024,74.81185530,0.50499531,0.47903409,-0.47903409,0.75738760,21.44534302,22.21355727,7.62029937,Saffron,98.95000000,49.43116240,30.85530398,7.06638822,79.48523093,38.07932861
Field_72,2023-09-28,34.19831024,74.81185530,0.35929759,0.40197734,-0.40197734,0.53886296,26.86818961,12.60220019,6.49889235,Saffron,68.08115072,29.96000000,40.62765333,6.14617377,79.71201915,33.65586687
Field_72,2023-10-13,34.19831024,74.81185530,0.31541044,0.34880705,-0.34880705,0.47302961,30.03151082,24.25919939,1.68493286,Saffron,64.13572089,50.90342525,35.05687049,6.46908835,67.96693108,32.80038607
Field_72,2023-10-28,34.19831024,74.81185530,0.17780853,0.17177934,-0.17177934,0.26666807,40.47663088,17.38373230,5.41887955,Saffron,84.35987510,56.07396850,29.35400290,5.36595785,75.03184671,30.25480903
Field_72,2023-12-11,34.19831024,74.81185530,0.18184282,0.16635588,-0.16635588,0.27272393,40.71237459,-2.48124424,12.31195776,Saffron,95.09568679,80.30427614,30.24390698,5.76320633,81.51320661,42.54452111
Field_72,2023-11-27,34.19831024,74.81185530,0.04791977,0.04515056,-0.04515056,0.07187157,48.26938729,8.71624968,11.71644548,Saffron,68.38561122,43.74607568,42.88578980,6.07948770,77.88859690,42.15851148
Field_72,2023-12-12,34.19831024,74.81185530,0.11238798,0.10529413,-0.10529413,0.16855829,44.53978784,4.53215958,12.37498987,Saffron,68.72632178,50.28509722,49.03485202,5.02000000,82.20498631,41.37605952
Field_72,2023-12-27,34.19831024,74.81185530,0.04257921,0.07721638,-0.07721638,0.06386493,46.68650862,-4.61100079,11.76160281,Saffron,83.83225409,58.34821428,31.92706585,5.06513864,86.15000000,41.69947300
Field_73,2023-01-01,23.38666321,77.48365068,0.45599355,0.46446171,-0.46446171,0.68389527,22.68992097,14.45785857,7.21670574,Linseed,57.97534806,68.04129139,37.88965562,5.97691586,71.29774016,36.41009777
Field_73,2023-01-16,23.38666321,77.48365068,0.48938880,0.52822896,-0.52822896,0.73397889,19.09262481,11.53478098,14.83136045,Linseed,98.95000000,51.59671197,39.11392547,5.82806555,83.06694946,50.14995414
Field_73,2023-01-31,23.38666321,77.48365068,0.42111462,0.37769486,-0.37769486,0.63159405,27.47682970,6.61786260,14.49926592,Linseed,80.65785094,46.50700068,22.91564565,5.59631597,54.46194191,49.68048297
Field_73,2023-02-15,23.38666321,77.48365068,0.51025467,0.54559621,-0.54559621,0.76527198,17.99267669,9.00649806,7.51022838,Linseed,76.28143431,66.28187842,30.57677246,5.69311849,75.35510166,37.24471319
Field_73,2023-02-03,23.38666321,77.48365068,0.41677399,0.50347335,-0.50347335,0.62507531,21.09836044,10.66431179,6.77454022,Linseed,80.05941265,55.70320945,43.67319590,5.99996746,68.75911941,34.29226113
Field_73,2023-03-17,23.38666321,77.48365068,0.11830984,0.11090179,-0.11090179,0.17745247,44.19295692,21.22788200,5.03033836,Linseed,73.19122386,58.25353134,21.79213456,6.66282549,73.85203634,29.19067437
Field_73,2023-01-04,23.38666321,77.48365068,0.27693128,0.37599850,-0.37599850,0.41534173,29.03597974,8.65750829,5.82435474,Linseed,75.27824096,58.64264347,53.18914006,5.58284324,66.84370951,30.89120329
Field_73,2023-04-16,23.38666321,77.48365068,0.24152752,0.33858379,-0.33858379,0.36224274,31.30811236,17.79862930,5.59574576,Linseed,90.63053511,36.84925828,37.03082183,6.03363840,64.32612962,30.10875133
Field_73,2023-01-05,23.38666321,77.48365068,0.35865803,0.41501110,-0.41501110,0.53791487,26.20916091,11.01901244,6.46314280,Linseed,81.46969083,67.94319929,48.09242447,6.31060351,57.55786615,33.43678033
Field_73,2023-05-16,23.38666321,77.48365068,0.27802767,0.35318086,-0.35318086,0.41699069,30.18995087,26.75619612,5.88738685,Linseed,98.95000000,54.89513495,31.45458523,6.23233390,78.51062594,31.28764562
Field_73,2023-05-31,23.38666321,77.48365068,0.28504208,0.37536260,-0.37536260,0.42751232,28.98561664,24.33512303,5.89773540,Linseed,84.02391681,44.62747750,42.33279681,6.35838837,66.19173476,31.21461677
Field_73,2023-06-15,23.38666321,77.48365068,0.24682820,0.34908682,-0.34908682,0.37020029,30.71764671,26.07205104,5.61832443,Linseed,76.81045967,33.52804265,52.96369100,6.14022789,78.82185005,30.15048210
Field_73,2023-08-29,23.38666321,77.48365068,0.44211705,0.45005654,-0.45005654,0.66308546,23.56723070,28.47564904,13.73629520,Linseed,81.96441682,52.37294414,35.24113337,6.88332022,64.27855474,48.93976178
Field_73,2023-09-13,23.38666321,77.48365068,0.44211705,0.45005654,-0.45005654,0.66308546,23.56723070,16.99178063,13.81720208,Linseed,66.34895034,49.31092364,35.99381523,6.41519325,75.51197584,48.98149255
Field_73,2023-09-28,23.38666321,77.48365068,0.51076461,0.51553650,-0.51553650,0.76604254,19.52244929,20.20435916,7.58549060,Linseed,93.44615158,56.92692076,36.44542715,5.92886889,79.34580035,37.73504975
Field_73,2023-10-13,23.38666321,77.48365068,0.44923639,0.48930204,-0.48930204,0.67375669,21.49047509,27.02172000,7.09722697,Linseed,98.95000000,61.17972245,25.43989576,6.92376134,77.23321798,35.76327081
Field_73,2023-10-28,23.38666321,77.48365068,0.37925360,0.44931874,-0.44931874,0.56879753,24.24692276,24.88139799,6.56662835,Linseed,69.91123600,49.13686540,44.17562203,6.07387947,80.25994733,33.68716495
